## ------------------------------------------------------------------------- ##
## TEMPLATE DATA FILE FOR iSCAM                                              ##
## TIPS: -use '#' as comment character for the data file                     ##
##       -use '#' on all blank lines (windows compatible)                    ##
##       -sex: 0=asexual, 1=female, 2=male                                   ##  
##                                                                           ##
##                                                                           ##
## TEMPLATE is based on Flack Lake Trout (ADMB catage example)               ##
## ------------------------------------------------------------------------- ##
##
##
##
## ------------------------------------------------------------------------- ##
## MODEL DIMENSIONS                                                          ##
## ------------------------------------------------------------------------- ##
1        # -number of areas            (narea)
1        # -number of groups or stocks (ngroup)
1        # -number of sexes            (nsex)
1951        #first year of data
2011        #last year of data
2           #age of youngest age class
10          #age of plus group
5           #number of gears (ngear)##
## ------------------------------------------------------------------------- ##
## Allocation for each gear in (ngear), use 0 for survey gears.              ##
## ------------------------------------------------------------------------- ##
0.1     0.4     0.5     0       0
##
##
## ------------------------------------------------------------------------- ##
##
## ------------------------------------------------------------------------- ##
## Age-schedule and population parameters                                    ##
## ------------------------------------------------------------------------- ##
## Need one value for each area and sex.
##
27    # -asymptotic length (linf)  
0.48     # -brody growth coefficient (k)
0    # -theoretical age at zero length (to)
4.5e-6        # -scaler in length-weight allometry
3.1270          # -power parameter in length-weight allometry
2.055     # -age at 50% maturity (approx with log(3.0)/k)
0.05        # -std at 50% maturity (CV ~ 0.1)
0            # -(if n_MAT==1) use the following vector for maturity
0                       #mat vec
##
## ------------------------------------------------------------------------- ##
## TIME SERIES CATCH DATA                                                    ##
## ------------------------------------------------------------------------- ##
## Observed catch from all gears, areas, and sex                             ##
## sex: 1=female, 2=male, 0=asexual
## Type of catch: legend                                                     ##
##               1 = catch in weight                                         ##
##               2 = catch in numbers                                        ##
##               3 = catch in spawn (roe)                                    ##
## 
## n_ct_obs
   79
## Year gear area group sex type value
   1972 1    1    1     0    0.0642 0.1036 0.1382 0.1596 0.1737 0.1807 0.2032 0.1600 0.2082
   1973 1    1    1     0    0.0633 0.1037 0.1349 0.1598 0.1836 0.1924 0.1903 0.2540 0.2082
   1974 1    1    1     0    0.0617 0.0854 0.1234 0.1487 0.1717 0.1856 0.1836 0.2175 0.2310
   1975 1    1    1     0    0.0547 0.0918 0.1279 0.1652 0.1893 0.2071 0.2202 0.2406 0.2070
   1976 1    1    1     0    0.0536 0.0873 0.1202 0.1518 0.1811 0.1951 0.2112 0.2223 0.2082
   1977 1    1    1     0    0.0628 0.0885 0.1253 0.1435 0.1695 0.1828 0.1918 0.1962 0.2153
   1978 1    1    1     0    0.0591 0.0797 0.1082 0.1341 0.1539 0.1736 0.1883 0.2038 0.2244
   1979 1    1    1     0    0.0621 0.0831 0.1104 0.1412 0.1672 0.1835 0.2003 0.2034 0.1995
   1980 1    1    1     0    0.0669 0.0825 0.1079 0.1314 0.1590 0.1789 0.1928 0.2083 0.2180
   1981 1    1    1     0    0.0630 0.0906 0.1104 0.1377 0.1527 0.1755 0.1830 0.1879 0.1891
   1982 1    1    1     0    0.0708 0.0892 0.1094 0.1251 0.1423 0.1500 0.1712 0.1795 0.1774
   1983 1    1    1     0    0.0611 0.0938 0.1190 0.1405 0.1552 0.1660 0.1737 0.1954 0.1936
   1984 1    1    1     0    0.0692 0.1013 0.1306 0.1535 0.1662 0.1767 0.1863 0.1891 0.2112
   1985 1    1    1     0    0.0694 0.1016 0.1351 0.1609 0.1818 0.1857 0.2076 0.1848 0.1997
   1986 1    1    1     0    0.0683 0.1028 0.1311 0.1601 0.1809 0.1919 0.1984 0.2045 0.2217
   1987 1    1    1     0    0.0695 0.1026 0.1367 0.1634 0.1810 0.2001 0.2030 0.2050 0.2139
   1988 1    1    1     0    0.0679 0.1033 0.1302 0.1597 0.1775 0.1952 0.2019 0.2062 0.2138
   1989 1    1    1     0    0.0649 0.0967 0.1268 0.1476 0.1700 0.1869 0.1936 0.1966 0.2050
   1990 1    1    1     0    0.0620 0.1008 0.1295 0.1542 0.1721 0.1881 0.1993 0.2148 0.1963
   1991 1    1    1     0    0.0662 0.0942 0.1235 0.1412 0.1608 0.1773 0.1858 0.1978 0.2065
   1992 1    1    1     0    0.0687 0.1006 0.1256 0.1493 0.1638 0.1773 0.1879 0.1973 0.2082
